date,home_team,away_team,home_goals,away_goals,league,season,matchday
01/05/2011,Trelleborgs FF,Djurgårdens IF,3,2,SE1,2011,6
01/05/2011,Kalmar FF,Syrianska FC,2,0,SE1,2011,6
01/05/2011,Helsingborgs IF,BK Häcken,1,1,SE1,2011,6
01/08/2011,Kalmar FF,Mjällby AIF,0,3,SE1,2011,19
01/08/2011,GAIS,Halmstads BK,2,1,SE1,2011,19
01/10/2011,IFK Göteborg,Mjällby AIF,0,1,SE1,2011,28
01/10/2011,AIK,GAIS,2,1,SE1,2011,28
02/04/2011,Halmstads BK,Kalmar FF,0,0,SE1,2011,1
02/05/2011,Gefle IF,Halmstads BK,2,1,SE1,2011,6
02/05/2011,AIK,Örebro SK,1,0,SE1,2011,6
02/05/2011,Malmö FF,IFK Göteborg,0,2,SE1,2011,6
02/07/2011,Syrianska FC,IFK Göteborg,1,2,SE1,2011,15
02/07/2011,Kalmar FF,Trelleborgs FF,3,2,SE1,2011,15
02/07/2011,GAIS,Gefle IF,2,3,SE1,2011,15
02/10/2011,IF Elfsborg,Gefle IF,3,0,SE1,2011,28
02/10/2011,Helsingborgs IF,IFK Norrköping,1,1,SE1,2011,28
02/10/2011,Örebro SK,Halmstads BK,1,0,SE1,2011,28
02/10/2011,BK Häcken,Trelleborgs FF,1,0,SE1,2011,28
02/10/2011,Kalmar FF,Malmö FF,1,2,SE1,2011,28
03/04/2011,IFK Norrköping,GAIS,2,0,SE1,2011,1
03/04/2011,Syrianska FC,Gefle IF,1,1,SE1,2011,1
03/04/2011,Trelleborgs FF,Malmö FF,2,4,SE1,2011,1
03/04/2011,Mjällby AIF,Helsingborgs IF,0,1,SE1,2011,1
03/07/2011,Örebro SK,IF Elfsborg,0,3,SE1,2011,15
03/07/2011,Malmö FF,IFK Norrköping,2,1,SE1,2011,15
03/07/2011,BK Häcken,Mjällby AIF,6,0,SE1,2011,15
03/07/2011,Halmstads BK,AIK,1,3,SE1,2011,15
04/04/2011,IFK Göteborg,Örebro SK,0,1,SE1,2011,1
04/04/2011,IF Elfsborg,BK Häcken,2,1,SE1,2011,1
04/04/2011,Djurgårdens IF,AIK,0,0,SE1,2011,1
04/07/2011,Djurgårdens IF,Helsingborgs IF,1,1,SE1,2011,15
04/08/2011,IFK Göteborg,AIK,3,1,SE1,2011,20
06/05/2011,Örebro SK,Kalmar FF,1,2,SE1,2011,7
06/08/2011,Mjällby AIF,Malmö FF,1,1,SE1,2011,20
06/08/2011,Trelleborgs FF,Gefle IF,2,0,SE1,2011,20
07/05/2011,BK Häcken,AIK,3,1,SE1,2011,7
07/05/2011,Djurgårdens IF,Halmstads BK,2,0,SE1,2011,7
07/08/2011,Syrianska FC,Helsingborgs IF,1,2,SE1,2011,20
07/08/2011,Halmstads BK,IFK Norrköping,5,4,SE1,2011,20
07/08/2011,Örebro SK,BK Häcken,4,0,SE1,2011,20
07/08/2011,IF Elfsborg,Kalmar FF,0,0,SE1,2011,20
07/08/2011,Djurgårdens IF,GAIS,2,2,SE1,2011,20
08/04/2011,Örebro SK,Syrianska FC,1,0,SE1,2011,2
08/05/2011,Mjällby AIF,Trelleborgs FF,0,1,SE1,2011,7
08/05/2011,Syrianska FC,Malmö FF,0,0,SE1,2011,7
08/09/2011,Gefle IF,Malmö FF,2,0,SE1,2011,21
09/04/2011,Gefle IF,IFK Norrköping,2,0,SE1,2011,2
09/04/2011,GAIS,Trelleborgs FF,4,0,SE1,2011,2
09/05/2011,IFK Göteborg,GAIS,2,1,SE1,2011,7
09/05/2011,IF Elfsborg,IFK Norrköping,2,1,SE1,2011,7
09/05/2011,Helsingborgs IF,Gefle IF,3,0,SE1,2011,7
09/07/2011,Gefle IF,GAIS,1,3,SE1,2011,16
09/07/2011,IFK Norrköping,Malmö FF,0,0,SE1,2011,16
09/07/2011,Trelleborgs FF,Kalmar FF,3,2,SE1,2011,16
09/09/2011,BK Häcken,Helsingborgs IF,1,1,SE1,2011,24
10/04/2011,AIK,Mjällby AIF,3,0,SE1,2011,2
10/04/2011,BK Häcken,IFK Göteborg,3,1,SE1,2011,2
10/07/2011,IFK Göteborg,Syrianska FC,3,0,SE1,2011,16
10/07/2011,Mjällby AIF,BK Häcken,1,2,SE1,2011,16
10/07/2011,IF Elfsborg,Örebro SK,3,0,SE1,2011,16
10/09/2011,Mjällby AIF,IFK Norrköping,0,0,SE1,2011,24
11/04/2011,Kalmar FF,Djurgårdens IF,3,2,SE1,2011,2
11/04/2011,Malmö FF,Halmstads BK,3,1,SE1,2011,2
11/06/2011,BK Häcken,IFK Norrköping,2,2,SE1,2011,11
11/06/2011,Örebro SK,Trelleborgs FF,4,2,SE1,2011,11
11/06/2011,Syrianska FC,Halmstads BK,0,0,SE1,2011,11
11/06/2011,Kalmar FF,Gefle IF,0,0,SE1,2011,11
11/07/2011,Helsingborgs IF,Djurgårdens IF,3,0,SE1,2011,16
11/07/2011,AIK,Halmstads BK,4,0,SE1,2011,16
11/09/2011,Syrianska FC,Kalmar FF,2,1,SE1,2011,24
11/09/2011,IFK Göteborg,Malmö FF,0,0,SE1,2011,24
11/09/2011,Djurgårdens IF,Trelleborgs FF,4,3,SE1,2011,24
12/06/2011,IF Elfsborg,Mjällby AIF,4,0,SE1,2011,11
12/06/2011,Helsingborgs IF,GAIS,1,1,SE1,2011,11
12/06/2011,AIK,Malmö FF,2,0,SE1,2011,11
12/09/2011,IF Elfsborg,GAIS,1,3,SE1,2011,24
12/09/2011,Halmstads BK,Gefle IF,2,2,SE1,2011,24
12/09/2011,Örebro SK,AIK,1,2,SE1,2011,24
13/06/2011,IFK Göteborg,Djurgårdens IF,0,4,SE1,2011,11
13/08/2011,Halmstads BK,BK Häcken,0,1,SE1,2011,21
13/08/2011,Mjällby AIF,Syrianska FC,3,0,SE1,2011,21
13/10/2011,Malmö FF,BK Häcken,1,0,SE1,2011,17
14/05/2011,Halmstads BK,Mjällby AIF,1,0,SE1,2011,8
14/05/2011,Kalmar FF,BK Häcken,2,0,SE1,2011,8
14/08/2011,Trelleborgs FF,Helsingborgs IF,1,3,SE1,2011,21
14/08/2011,GAIS,Kalmar FF,1,0,SE1,2011,21
14/08/2011,Djurgårdens IF,Örebro SK,0,2,SE1,2011,21
15/04/2011,Djurgårdens IF,Malmö FF,0,1,SE1,2011,3
15/05/2011,Gefle IF,Djurgårdens IF,0,0,SE1,2011,8
15/05/2011,Malmö FF,Örebro SK,2,1,SE1,2011,8
15/05/2011,IFK Norrköping,IFK Göteborg,2,2,SE1,2011,8
15/05/2011,GAIS,Syrianska FC,1,0,SE1,2011,8
15/08/2011,IF Elfsborg,IFK Göteborg,3,2,SE1,2011,21
15/08/2011,IFK Norrköping,AIK,0,1,SE1,2011,21
15/09/2011,Mjällby AIF,AIK,0,2,SE1,2011,26
15/10/2011,Malmö FF,Djurgårdens IF,1,0,SE1,2011,19
15/10/2011,Kalmar FF,Örebro SK,4,1,SE1,2011,29
16/04/2011,Halmstads BK,GAIS,0,2,SE1,2011,3
16/04/2011,Mjällby AIF,Kalmar FF,1,0,SE1,2011,3
16/05/2011,Trelleborgs FF,IF Elfsborg,3,0,SE1,2011,8
16/05/2011,AIK,Helsingborgs IF,2,1,SE1,2011,8
16/07/2011,IFK Norrköping,Syrianska FC,2,1,SE1,2011,17
16/07/2011,Djurgårdens IF,Mjällby AIF,1,0,SE1,2011,17
16/09/2011,GAIS,IFK Norrköping,1,2,SE1,2011,25
16/10/2011,Trelleborgs FF,Mjällby AIF,1,2,SE1,2011,29
16/10/2011,IFK Norrköping,IF Elfsborg,2,1,SE1,2011,29
16/10/2011,AIK,BK Häcken,2,1,SE1,2011,29
17/04/2011,Syrianska FC,BK Häcken,1,5,SE1,2011,3
17/04/2011,IF Elfsborg,AIK,2,2,SE1,2011,3
17/04/2011,Trelleborgs FF,IFK Norrköping,1,2,SE1,2011,3
17/07/2011,Gefle IF,AIK,0,3,SE1,2011,17
17/07/2011,GAIS,Örebro SK,4,1,SE1,2011,17
17/07/2011,Halmstads BK,IF Elfsborg,1,2,SE1,2011,17
17/09/2011,Kalmar FF,Halmstads BK,1,0,SE1,2011,25
17/10/2011,Halmstads BK,Djurgårdens IF,1,3,SE1,2011,29
17/10/2011,Malmö FF,Syrianska FC,1,0,SE1,2011,29
17/10/2011,Gefle IF,Helsingborgs IF,2,0,SE1,2011,29
17/10/2011,GAIS,IFK Göteborg,1,0,SE1,2011,29
18/04/2011,IFK Göteborg,Helsingborgs IF,1,2,SE1,2011,3
18/04/2011,Örebro SK,Gefle IF,2,3,SE1,2011,3
18/06/2011,Halmstads BK,Örebro SK,0,0,SE1,2011,12
18/06/2011,Gefle IF,IF Elfsborg,1,0,SE1,2011,12
18/06/2011,Trelleborgs FF,BK Häcken,1,4,SE1,2011,12
18/06/2011,Mjällby AIF,IFK Göteborg,0,2,SE1,2011,12
18/07/2011,Trelleborgs FF,IFK Göteborg,2,0,SE1,2011,17
18/07/2011,Kalmar FF,Helsingborgs IF,1,2,SE1,2011,17
18/09/2011,Gefle IF,Syrianska FC,2,1,SE1,2011,25
18/09/2011,Helsingborgs IF,Mjällby AIF,3,0,SE1,2011,25
18/09/2011,Örebro SK,IFK Göteborg,0,2,SE1,2011,25
18/09/2011,BK Häcken,IF Elfsborg,2,0,SE1,2011,25
18/09/2011,Malmö FF,Trelleborgs FF,1,1,SE1,2011,25
19/04/2011,GAIS,Djurgårdens IF,2,1,SE1,2011,4
19/06/2011,IFK Norrköping,Helsingborgs IF,0,0,SE1,2011,12
19/06/2011,GAIS,AIK,2,0,SE1,2011,12
19/08/2011,Kalmar FF,IFK Norrköping,5,0,SE1,2011,22
19/09/2011,AIK,Djurgårdens IF,0,1,SE1,2011,25
20/04/2011,IFK Norrköping,Halmstads BK,2,0,SE1,2011,4
20/04/2011,Kalmar FF,IF Elfsborg,2,1,SE1,2011,4
20/04/2011,Malmö FF,Mjällby AIF,1,0,SE1,2011,4
20/05/2011,Helsingborgs IF,Kalmar FF,1,0,SE1,2011,9
20/05/2011,BK Häcken,Malmö FF,1,1,SE1,2011,9
20/06/2011,Djurgårdens IF,Syrianska FC,3,0,SE1,2011,12
20/06/2011,Malmö FF,Kalmar FF,2,0,SE1,2011,12
20/08/2011,Malmö FF,GAIS,2,1,SE1,2011,22
21/04/2011,Gefle IF,Trelleborgs FF,1,2,SE1,2011,4
21/04/2011,BK Häcken,Örebro SK,1,2,SE1,2011,4
21/04/2011,AIK,IFK Göteborg,2,0,SE1,2011,4
21/05/2011,AIK,Gefle IF,0,2,SE1,2011,9
21/05/2011,IFK Göteborg,Trelleborgs FF,1,1,SE1,2011,9
21/06/2011,BK Häcken,Halmstads BK,3,1,SE1,2011,13
21/08/2011,Syrianska FC,IF Elfsborg,0,2,SE1,2011,22
21/08/2011,BK Häcken,Djurgårdens IF,2,0,SE1,2011,22
21/08/2011,AIK,Trelleborgs FF,3,0,SE1,2011,22
21/08/2011,Helsingborgs IF,Halmstads BK,2,1,SE1,2011,22
21/09/2011,Syrianska FC,Örebro SK,3,1,SE1,2011,26
21/09/2011,IF Elfsborg,Helsingborgs IF,3,2,SE1,2011,26
21/09/2011,Halmstads BK,Malmö FF,1,5,SE1,2011,26
21/09/2011,Trelleborgs FF,GAIS,0,1,SE1,2011,26
21/09/2011,IFK Norrköping,Gefle IF,1,1,SE1,2011,26
22/04/2011,Helsingborgs IF,Syrianska FC,1,0,SE1,2011,4
22/05/2011,Syrianska FC,IFK Norrköping,3,0,SE1,2011,9
22/05/2011,Örebro SK,GAIS,3,1,SE1,2011,9
22/06/2011,IFK Göteborg,IF Elfsborg,1,1,SE1,2011,13
22/06/2011,AIK,IFK Norrköping,3,0,SE1,2011,13
22/08/2011,IFK Göteborg,Gefle IF,3,0,SE1,2011,22
22/08/2011,Örebro SK,Mjällby AIF,0,2,SE1,2011,22
22/09/2011,IFK Göteborg,BK Häcken,2,2,SE1,2011,26
23/05/2011,IF Elfsborg,Halmstads BK,3,2,SE1,2011,9
23/05/2011,Mjällby AIF,Djurgårdens IF,3,0,SE1,2011,9
23/06/2011,Syrianska FC,Mjällby AIF,3,1,SE1,2011,13
23/06/2011,Örebro SK,Djurgårdens IF,1,2,SE1,2011,13
23/06/2011,Helsingborgs IF,Trelleborgs FF,7,3,SE1,2011,13
23/06/2011,Kalmar FF,GAIS,2,1,SE1,2011,13
23/06/2011,Malmö FF,Gefle IF,0,0,SE1,2011,13
23/07/2011,Helsingborgs IF,Malmö FF,2,2,SE1,2011,18
23/07/2011,Syrianska FC,Trelleborgs FF,4,1,SE1,2011,18
23/07/2011,Mjällby AIF,Gefle IF,5,1,SE1,2011,18
23/09/2011,Djurgårdens IF,Kalmar FF,2,1,SE1,2011,26
23/10/2011,Syrianska FC,GAIS,0,2,SE1,2011,30
23/10/2011,IFK Göteborg,IFK Norrköping,3,0,SE1,2011,30
23/10/2011,IF Elfsborg,Trelleborgs FF,3,0,SE1,2011,30
23/10/2011,Djurgårdens IF,Gefle IF,1,1,SE1,2011,30
23/10/2011,Mjällby AIF,Halmstads BK,2,0,SE1,2011,30
23/10/2011,Örebro SK,Malmö FF,1,2,SE1,2011,30
23/10/2011,Helsingborgs IF,AIK,1,1,SE1,2011,30
23/10/2011,BK Häcken,Kalmar FF,1,2,SE1,2011,30
24/04/2011,Djurgårdens IF,IFK Norrköping,1,3,SE1,2011,5
24/04/2011,Mjällby AIF,GAIS,1,1,SE1,2011,5
24/04/2011,IF Elfsborg,Malmö FF,3,0,SE1,2011,5
24/04/2011,Halmstads BK,Trelleborgs FF,1,1,SE1,2011,5
24/04/2011,BK Häcken,Gefle IF,0,0,SE1,2011,5
24/05/2011,Malmö FF,Helsingborgs IF,0,3,SE1,2011,10
24/07/2011,BK Häcken,GAIS,2,0,SE1,2011,18
24/07/2011,AIK,Kalmar FF,2,1,SE1,2011,18
24/07/2011,Örebro SK,IFK Norrköping,2,0,SE1,2011,18
24/09/2011,Mjällby AIF,IF Elfsborg,2,1,SE1,2011,27
24/09/2011,Halmstads BK,Syrianska FC,0,1,SE1,2011,27
25/04/2011,Syrianska FC,AIK,3,0,SE1,2011,5
25/04/2011,IFK Göteborg,Kalmar FF,2,0,SE1,2011,5
25/04/2011,Örebro SK,Helsingborgs IF,1,1,SE1,2011,5
25/05/2011,Trelleborgs FF,Syrianska FC,0,1,SE1,2011,10
25/05/2011,IFK Norrköping,Örebro SK,0,2,SE1,2011,10
25/05/2011,Kalmar FF,AIK,1,0,SE1,2011,10
25/07/2011,IF Elfsborg,Djurgårdens IF,2,1,SE1,2011,18
25/07/2011,IFK Göteborg,Halmstads BK,3,1,SE1,2011,18
25/08/2011,IFK Norrköping,Djurgårdens IF,2,1,SE1,2011,23
25/09/2011,IFK Norrköping,BK Häcken,0,1,SE1,2011,27
25/09/2011,GAIS,Helsingborgs IF,1,3,SE1,2011,27
25/09/2011,Trelleborgs FF,Örebro SK,1,1,SE1,2011,27
25/09/2011,Malmö FF,AIK,1,1,SE1,2011,27
26/05/2011,Djurgårdens IF,IF Elfsborg,0,1,SE1,2011,10
26/05/2011,Halmstads BK,IFK Göteborg,1,2,SE1,2011,10
26/05/2011,Gefle IF,Mjällby AIF,0,0,SE1,2011,10
26/05/2011,GAIS,BK Häcken,1,0,SE1,2011,10
26/06/2011,Mjällby AIF,Örebro SK,2,1,SE1,2011,14
26/06/2011,GAIS,Malmö FF,2,0,SE1,2011,14
26/06/2011,Trelleborgs FF,AIK,1,2,SE1,2011,14
26/06/2011,Gefle IF,IFK Göteborg,1,0,SE1,2011,14
26/09/2011,Djurgårdens IF,IFK Göteborg,1,2,SE1,2011,27
26/09/2011,Gefle IF,Kalmar FF,1,1,SE1,2011,27
27/06/2011,IF Elfsborg,Syrianska FC,2,1,SE1,2011,14
27/06/2011,Djurgårdens IF,BK Häcken,1,0,SE1,2011,14
27/06/2011,Halmstads BK,Helsingborgs IF,1,2,SE1,2011,14
27/08/2011,Trelleborgs FF,Halmstads BK,0,1,SE1,2011,23
27/08/2011,Kalmar FF,IFK Göteborg,0,0,SE1,2011,23
28/08/2011,Gefle IF,BK Häcken,2,2,SE1,2011,23
28/08/2011,Helsingborgs IF,Örebro SK,2,0,SE1,2011,23
28/08/2011,AIK,Syrianska FC,1,0,SE1,2011,23
28/08/2011,Malmö FF,IF Elfsborg,2,1,SE1,2011,23
28/08/2011,GAIS,Mjällby AIF,3,0,SE1,2011,23
29/04/2011,GAIS,IF Elfsborg,0,2,SE1,2011,6
30/04/2011,IFK Norrköping,Mjällby AIF,0,3,SE1,2011,6
30/07/2011,IFK Norrköping,Trelleborgs FF,2,1,SE1,2011,19
30/09/2011,Syrianska FC,Djurgårdens IF,0,0,SE1,2011,28
31/07/2011,Helsingborgs IF,IFK Göteborg,2,1,SE1,2011,19
31/07/2011,Gefle IF,Örebro SK,0,1,SE1,2011,19
31/07/2011,BK Häcken,Syrianska FC,4,0,SE1,2011,19
31/07/2011,AIK,IF Elfsborg,0,1,SE1,2011,19
01/04/2012,AIK,Mjällby AIF,0,0,SE1,2012,1
01/04/2012,Syrianska FC,IFK Göteborg,2,1,SE1,2012,1
01/09/2012,Malmö FF,Mjällby AIF,1,1,SE1,2012,21
01/10/2012,IFK Norrköping,GAIS,7,2,SE1,2012,25
01/10/2012,Syrianska FC,Malmö FF,0,2,SE1,2012,25
01/10/2012,Djurgårdens IF,Mjällby AIF,0,1,SE1,2012,25
01/10/2012,IFK Göteborg,BK Häcken,1,1,SE1,2012,25
01/11/2012,Mjällby AIF,IF Elfsborg,2,3,SE1,2012,29
01/11/2012,GAIS,Gefle IF,2,3,SE1,2012,29
01/11/2012,BK Häcken,AIK,1,1,SE1,2012,29
01/11/2012,Malmö FF,Örebro SK,1,1,SE1,2012,29
02/04/2012,Malmö FF,Gefle IF,0,0,SE1,2012,1
02/04/2012,Örebro SK,Åtvidabergs FF,3,4,SE1,2012,1
02/04/2012,IFK Norrköping,Helsingborgs IF,1,0,SE1,2012,1
02/05/2012,Åtvidabergs FF,BK Häcken,0,3,SE1,2012,7
02/05/2012,Syrianska FC,IF Elfsborg,1,4,SE1,2012,7
02/05/2012,IFK Göteborg,GIF Sundsvall,2,0,SE1,2012,7
02/05/2012,Helsingborgs IF,AIK,0,0,SE1,2012,7
02/07/2012,Malmö FF,AIK,4,0,SE1,2012,13
02/07/2012,Helsingborgs IF,Gefle IF,4,1,SE1,2012,13
02/09/2012,GAIS,Kalmar FF,1,2,SE1,2012,21
02/09/2012,AIK,Helsingborgs IF,2,1,SE1,2012,21
02/09/2012,GIF Sundsvall,IFK Göteborg,3,3,SE1,2012,21
02/09/2012,IFK Norrköping,Gefle IF,0,1,SE1,2012,21
02/09/2012,IF Elfsborg,Syrianska FC,1,0,SE1,2012,21
03/05/2012,Djurgårdens IF,Örebro SK,2,1,SE1,2012,7
03/05/2012,Gefle IF,IFK Norrköping,0,2,SE1,2012,7
03/05/2012,Mjällby AIF,Malmö FF,2,2,SE1,2012,7
03/07/2012,Djurgårdens IF,IFK Göteborg,3,2,SE1,2012,13
04/05/2012,Kalmar FF,GAIS,2,2,SE1,2012,7
04/08/2012,Syrianska FC,Gefle IF,1,0,SE1,2012,18
04/08/2012,GAIS,Åtvidabergs FF,2,2,SE1,2012,18
04/11/2012,IFK Göteborg,Djurgårdens IF,1,0,SE1,2012,30
04/11/2012,Syrianska FC,Kalmar FF,3,0,SE1,2012,30
04/11/2012,AIK,Malmö FF,2,0,SE1,2012,30
04/11/2012,IF Elfsborg,Åtvidabergs FF,1,1,SE1,2012,30
04/11/2012,Gefle IF,Helsingborgs IF,2,2,SE1,2012,30
04/11/2012,GIF Sundsvall,BK Häcken,1,2,SE1,2012,30
04/11/2012,IFK Norrköping,Mjällby AIF,2,1,SE1,2012,30
04/11/2012,Örebro SK,GAIS,4,0,SE1,2012,30
05/05/2012,GIF Sundsvall,Helsingborgs IF,0,1,SE1,2012,8
05/07/2012,GAIS,Örebro SK,0,1,SE1,2012,13
05/08/2012,Malmö FF,BK Häcken,0,0,SE1,2012,18
05/08/2012,AIK,Kalmar FF,1,2,SE1,2012,18
05/10/2012,Malmö FF,IFK Norrköping,2,0,SE1,2012,26
06/04/2012,Åtvidabergs FF,GAIS,2,1,SE1,2012,2
06/04/2012,Gefle IF,Syrianska FC,1,1,SE1,2012,2
06/05/2012,IFK Norrköping,Syrianska FC,1,4,SE1,2012,8
06/05/2012,Malmö FF,Åtvidabergs FF,2,1,SE1,2012,8
06/08/2012,Örebro SK,Mjällby AIF,0,1,SE1,2012,18
06/08/2012,GIF Sundsvall,Djurgårdens IF,0,1,SE1,2012,18
06/08/2012,IFK Norrköping,IFK Göteborg,0,0,SE1,2012,18
06/10/2012,BK Häcken,Syrianska FC,5,1,SE1,2012,26
06/10/2012,Åtvidabergs FF,IFK Göteborg,1,2,SE1,2012,26
07/04/2012,BK Häcken,Malmö FF,5,0,SE1,2012,2
07/04/2012,Mjällby AIF,Örebro SK,0,0,SE1,2012,2
07/05/2012,Örebro SK,Kalmar FF,0,1,SE1,2012,8
07/05/2012,GAIS,Mjällby AIF,2,2,SE1,2012,8
07/05/2012,IF Elfsborg,IFK Göteborg,1,0,SE1,2012,8
07/07/2012,Syrianska FC,Djurgårdens IF,1,1,SE1,2012,14
07/07/2012,GIF Sundsvall,Åtvidabergs FF,3,3,SE1,2012,14
07/10/2012,Mjällby AIF,Helsingborgs IF,0,2,SE1,2012,26
07/10/2012,AIK,Gefle IF,0,1,SE1,2012,26
07/10/2012,Kalmar FF,Djurgårdens IF,2,2,SE1,2012,26
07/10/2012,GAIS,IF Elfsborg,1,2,SE1,2012,26
07/10/2012,Örebro SK,GIF Sundsvall,2,2,SE1,2012,26
08/04/2012,Djurgårdens IF,GIF Sundsvall,1,0,SE1,2012,2
08/04/2012,Helsingborgs IF,IF Elfsborg,2,1,SE1,2012,2
08/05/2012,AIK,Djurgårdens IF,1,1,SE1,2012,8
08/07/2012,AIK,BK Häcken,3,1,SE1,2012,14
08/07/2012,Gefle IF,GAIS,0,0,SE1,2012,14
08/07/2012,IF Elfsborg,Mjällby AIF,0,0,SE1,2012,14
08/07/2012,IFK Norrköping,Kalmar FF,2,1,SE1,2012,14
09/04/2012,IFK Göteborg,IFK Norrköping,1,2,SE1,2012,2
09/04/2012,Kalmar FF,AIK,1,2,SE1,2012,2
09/07/2012,Örebro SK,Malmö FF,2,1,SE1,2012,14
09/07/2012,IFK Göteborg,Helsingborgs IF,1,1,SE1,2012,14
10/04/2012,Åtvidabergs FF,Gefle IF,6,1,SE1,2012,3
10/05/2012,BK Häcken,Gefle IF,3,0,SE1,2012,8
10/05/2012,Malmö FF,Helsingborgs IF,3,0,SE1,2012,11
10/08/2012,Gefle IF,Djurgårdens IF,0,1,SE1,2012,19
11/04/2012,Örebro SK,Helsingborgs IF,0,0,SE1,2012,3
11/04/2012,GAIS,Djurgårdens IF,0,0,SE1,2012,3
11/05/2012,Syrianska FC,GAIS,2,0,SE1,2012,9
11/08/2012,GIF Sundsvall,GAIS,2,0,SE1,2012,19
11/08/2012,Syrianska FC,Åtvidabergs FF,2,2,SE1,2012,19
12/04/2012,BK Häcken,Mjällby AIF,4,2,SE1,2012,3
12/04/2012,GIF Sundsvall,Syrianska FC,4,0,SE1,2012,3
12/04/2012,IF Elfsborg,IFK Norrköping,2,0,SE1,2012,3
12/04/2012,AIK,IFK Göteborg,1,1,SE1,2012,3
12/05/2012,Djurgårdens IF,Åtvidabergs FF,1,1,SE1,2012,9
12/05/2012,Kalmar FF,Mjällby AIF,1,2,SE1,2012,9
12/08/2012,Helsingborgs IF,Kalmar FF,7,2,SE1,2012,19
12/08/2012,AIK,Örebro SK,3,0,SE1,2012,19
12/08/2012,IFK Göteborg,Mjällby AIF,4,2,SE1,2012,19
12/08/2012,IF Elfsborg,Malmö FF,4,1,SE1,2012,19
12/08/2012,IFK Norrköping,BK Häcken,1,2,SE1,2012,19
13/04/2012,Malmö FF,Kalmar FF,2,0,SE1,2012,3
13/05/2012,IFK Norrköping,Örebro SK,3,0,SE1,2012,9
13/05/2012,Helsingborgs IF,BK Häcken,3,2,SE1,2012,9
13/05/2012,IF Elfsborg,AIK,1,0,SE1,2012,9
14/05/2012,Gefle IF,GIF Sundsvall,0,0,SE1,2012,9
14/05/2012,IFK Göteborg,Malmö FF,2,2,SE1,2012,9
14/07/2012,IFK Göteborg,Gefle IF,1,1,SE1,2012,15
14/07/2012,Åtvidabergs FF,AIK,2,0,SE1,2012,15
14/07/2012,Mjällby AIF,GIF Sundsvall,1,0,SE1,2012,15
14/07/2012,Helsingborgs IF,Syrianska FC,1,0,SE1,2012,15
14/09/2012,Syrianska FC,IFK Norrköping,1,2,SE1,2012,22
15/04/2012,Syrianska FC,AIK,0,1,SE1,2012,4
15/04/2012,Mjällby AIF,Åtvidabergs FF,2,0,SE1,2012,4
15/04/2012,IFK Göteborg,Örebro SK,2,2,SE1,2012,4
15/07/2012,Örebro SK,BK Häcken,1,2,SE1,2012,15
15/07/2012,Kalmar FF,IF Elfsborg,2,1,SE1,2012,15
15/09/2012,Mjällby AIF,GAIS,4,0,SE1,2012,22
15/09/2012,Helsingborgs IF,GIF Sundsvall,4,0,SE1,2012,22
16/04/2012,Gefle IF,IF Elfsborg,1,2,SE1,2012,4
16/04/2012,Kalmar FF,BK Häcken,3,1,SE1,2012,4
16/04/2012,IFK Norrköping,GIF Sundsvall,2,2,SE1,2012,4
16/04/2012,Helsingborgs IF,GAIS,1,1,SE1,2012,4
16/04/2012,Djurgårdens IF,Malmö FF,2,3,SE1,2012,4
16/05/2012,BK Häcken,IFK Norrköping,6,0,SE1,2012,10
16/05/2012,Örebro SK,AIK,2,2,SE1,2012,10
16/05/2012,Kalmar FF,Helsingborgs IF,1,1,SE1,2012,10
16/05/2012,Åtvidabergs FF,Syrianska FC,1,0,SE1,2012,10
16/07/2012,Djurgårdens IF,IFK Norrköping,1,1,SE1,2012,15
16/07/2012,Malmö FF,GAIS,2,0,SE1,2012,15
16/09/2012,Djurgårdens IF,AIK,0,3,SE1,2012,22
16/09/2012,IFK Göteborg,IF Elfsborg,2,1,SE1,2012,22
17/05/2012,Mjällby AIF,IFK Göteborg,1,1,SE1,2012,10
17/05/2012,GAIS,GIF Sundsvall,1,2,SE1,2012,10
17/05/2012,Djurgårdens IF,Gefle IF,1,1,SE1,2012,10
17/05/2012,Malmö FF,IF Elfsborg,1,0,SE1,2012,10
17/09/2012,Gefle IF,BK Häcken,0,2,SE1,2012,22
17/09/2012,Kalmar FF,Örebro SK,1,2,SE1,2012,22
17/09/2012,Åtvidabergs FF,Malmö FF,0,1,SE1,2012,22
18/08/2012,IF Elfsborg,Helsingborgs IF,2,1,SE1,2012,18
19/07/2012,BK Häcken,Örebro SK,2,1,SE1,2012,16
20/04/2012,Mjällby AIF,Djurgårdens IF,4,3,SE1,2012,5
20/05/2012,BK Häcken,Djurgårdens IF,1,1,SE1,2012,11
20/05/2012,Åtvidabergs FF,Kalmar FF,3,0,SE1,2012,11
20/05/2012,Örebro SK,Syrianska FC,0,1,SE1,2012,11
20/05/2012,Mjällby AIF,Gefle IF,0,0,SE1,2012,11
20/05/2012,AIK,IFK Norrköping,5,2,SE1,2012,11
20/10/2012,Gefle IF,Åtvidabergs FF,1,2,SE1,2012,27
20/10/2012,Mjällby AIF,BK Häcken,1,2,SE1,2012,27
21/04/2012,Åtvidabergs FF,Helsingborgs IF,1,2,SE1,2012,5
21/04/2012,Kalmar FF,Gefle IF,0,1,SE1,2012,5
21/05/2012,GIF Sundsvall,IF Elfsborg,0,3,SE1,2012,11
21/05/2012,GAIS,IFK Göteborg,1,1,SE1,2012,11
21/07/2012,GIF Sundsvall,Mjällby AIF,3,1,SE1,2012,16
