date,home_team,away_team,home_goals,away_goals,league,season,matchday
22/05/2022,Varbergs BoIS,Degerfors IF,2,1,SE1,2022,9
22/05/2022,Kalmar FF,Djurgårdens IF,1,0,SE1,2022,9
22/05/2022,Malmö FF,BK Häcken,1,2,SE1,2022,9
23/05/2022,GIF Sundsvall,Mjällby AIF,2,0,SE1,2022,9
28/05/2022,IFK Göteborg,GIF Sundsvall,2,0,SE1,2022,10
28/05/2022,Mjällby AIF,Kalmar FF,1,1,SE1,2022,10
28/05/2022,BK Häcken,IK Sirius,4,3,SE1,2022,10
29/05/2022,Degerfors IF,Malmö FF,0,2,SE1,2022,10
29/05/2022,Djurgårdens IF,Varbergs BoIS,4,0,SE1,2022,10
29/05/2022,IFK Norrköping,IF Elfsborg,2,2,SE1,2022,10
29/05/2022,Helsingborgs IF,AIK,1,2,SE1,2022,10
29/05/2022,IFK Värnamo,Hammarby IF,1,0,SE1,2022,10
26/06/2022,Degerfors IF,AIK,1,1,SE1,2022,11
26/06/2022,Hammarby IF,BK Häcken,2,2,SE1,2022,11
26/06/2022,Mjällby AIF,IFK Norrköping,1,1,SE1,2022,11
26/06/2022,GIF Sundsvall,Djurgårdens IF,2,5,SE1,2022,11
27/06/2022,IF Elfsborg,Varbergs BoIS,4,1,SE1,2022,11
27/06/2022,IK Sirius,IFK Göteborg,1,2,SE1,2022,11
27/06/2022,Kalmar FF,IFK Värnamo,1,0,SE1,2022,11
27/06/2022,Malmö FF,Helsingborgs IF,2,1,SE1,2022,11
01/07/2022,GIF Sundsvall,Malmö FF,2,1,SE1,2022,12
02/07/2022,AIK,Mjällby AIF,0,1,SE1,2022,12
02/07/2022,Helsingborgs IF,Kalmar FF,1,1,SE1,2022,12
03/07/2022,Djurgårdens IF,Hammarby IF,1,0,SE1,2022,12
03/07/2022,Varbergs BoIS,IFK Värnamo,3,0,SE1,2022,12
03/07/2022,BK Häcken,IF Elfsborg,1,1,SE1,2022,12
03/07/2022,IFK Norrköping,IK Sirius,0,1,SE1,2022,12
04/07/2022,IFK Göteborg,Degerfors IF,2,0,SE1,2022,12
09/07/2022,Malmö FF,Varbergs BoIS,3,0,SE1,2022,13
09/07/2022,Degerfors IF,IFK Norrköping,1,1,SE1,2022,13
10/07/2022,IF Elfsborg,AIK,2,2,SE1,2022,13
10/07/2022,Mjällby AIF,BK Häcken,1,2,SE1,2022,13
10/07/2022,Kalmar FF,IK Sirius,1,1,SE1,2022,13
11/07/2022,Helsingborgs IF,Djurgårdens IF,0,2,SE1,2022,13
11/07/2022,Hammarby IF,IFK Göteborg,3,0,SE1,2022,13
11/07/2022,IFK Värnamo,GIF Sundsvall,1,1,SE1,2022,13
16/07/2022,IFK Norrköping,Malmö FF,0,2,SE1,2022,14
16/07/2022,Djurgårdens IF,IFK Värnamo,5,0,SE1,2022,14
17/07/2022,AIK,Kalmar FF,1,0,SE1,2022,14
17/07/2022,Hammarby IF,IF Elfsborg,3,0,SE1,2022,14
17/07/2022,IFK Göteborg,Mjällby AIF,1,1,SE1,2022,14
17/07/2022,IK Sirius,Degerfors IF,2,0,SE1,2022,14
18/07/2022,GIF Sundsvall,BK Häcken,1,5,SE1,2022,14
18/07/2022,Varbergs BoIS,Helsingborgs IF,0,0,SE1,2022,14
23/07/2022,Malmö FF,IK Sirius,3,1,SE1,2022,15
23/07/2022,Mjällby AIF,Degerfors IF,2,1,SE1,2022,15
24/07/2022,Helsingborgs IF,GIF Sundsvall,1,0,SE1,2022,15
24/07/2022,IFK Värnamo,AIK,2,3,SE1,2022,15
24/07/2022,BK Häcken,Djurgårdens IF,1,2,SE1,2022,15
24/07/2022,Kalmar FF,IF Elfsborg,1,0,SE1,2022,15
25/07/2022,IFK Norrköping,IFK Göteborg,0,2,SE1,2022,15
25/07/2022,Varbergs BoIS,Hammarby IF,0,3,SE1,2022,15
05/05/2022,Djurgårdens IF,Helsingborgs IF,2,2,SE1,2022,16
11/05/2022,AIK,Malmö FF,2,0,SE1,2022,16
30/07/2022,Degerfors IF,Kalmar FF,2,1,SE1,2022,16
30/07/2022,GIF Sundsvall,Varbergs BoIS,1,3,SE1,2022,16
31/07/2022,Hammarby IF,IFK Värnamo,1,2,SE1,2022,16
31/07/2022,IF Elfsborg,BK Häcken,4,4,SE1,2022,16
31/07/2022,IK Sirius,Mjällby AIF,0,1,SE1,2022,16
01/08/2022,IFK Göteborg,IFK Norrköping,2,0,SE1,2022,16
06/08/2022,IFK Norrköping,Degerfors IF,2,0,SE1,2022,17
07/08/2022,Hammarby IF,GIF Sundsvall,3,0,SE1,2022,17
07/08/2022,IK Sirius,Malmö FF,2,1,SE1,2022,17
07/08/2022,Kalmar FF,AIK,1,0,SE1,2022,17
07/08/2022,IFK Värnamo,Djurgårdens IF,0,0,SE1,2022,17
07/08/2022,Mjällby AIF,IF Elfsborg,1,1,SE1,2022,17
08/08/2022,BK Häcken,Helsingborgs IF,5,0,SE1,2022,17
08/08/2022,Varbergs BoIS,IFK Göteborg,0,4,SE1,2022,17
13/08/2022,Helsingborgs IF,IK Sirius,0,0,SE1,2022,18
14/08/2022,AIK,IFK Värnamo,2,2,SE1,2022,18
14/08/2022,Djurgårdens IF,Kalmar FF,3,2,SE1,2022,18
14/08/2022,Malmö FF,GIF Sundsvall,3,1,SE1,2022,18
14/08/2022,Degerfors IF,Varbergs BoIS,1,1,SE1,2022,18
14/08/2022,IF Elfsborg,IFK Norrköping,1,1,SE1,2022,18
15/08/2022,BK Häcken,Mjällby AIF,1,0,SE1,2022,18
15/08/2022,IFK Göteborg,Hammarby IF,0,1,SE1,2022,18
20/08/2022,Varbergs BoIS,Djurgårdens IF,2,2,SE1,2022,19
21/08/2022,IFK Värnamo,IF Elfsborg,1,1,SE1,2022,19
21/08/2022,Mjällby AIF,Malmö FF,1,1,SE1,2022,19
21/08/2022,IFK Norrköping,AIK,2,4,SE1,2022,19
21/08/2022,GIF Sundsvall,Helsingborgs IF,1,2,SE1,2022,19
22/08/2022,IK Sirius,BK Häcken,0,1,SE1,2022,19
22/08/2022,Kalmar FF,IFK Göteborg,1,0,SE1,2022,19
22/08/2022,Hammarby IF,Degerfors IF,5,1,SE1,2022,19
27/08/2022,BK Häcken,IFK Värnamo,4,1,SE1,2022,20
27/08/2022,Degerfors IF,GIF Sundsvall,3,1,SE1,2022,20
28/08/2022,AIK,Hammarby IF,2,2,SE1,2022,20
28/08/2022,IFK Göteborg,IK Sirius,2,0,SE1,2022,20
28/08/2022,Varbergs BoIS,IFK Norrköping,1,1,SE1,2022,20
28/08/2022,Helsingborgs IF,Mjällby AIF,0,1,SE1,2022,20
28/08/2022,Malmö FF,Kalmar FF,0,1,SE1,2022,20
29/08/2022,Djurgårdens IF,IF Elfsborg,2,1,SE1,2022,20
04/09/2022,BK Häcken,Degerfors IF,2,2,SE1,2022,21
04/09/2022,IK Sirius,Djurgårdens IF,0,1,SE1,2022,21
04/09/2022,AIK,GIF Sundsvall,4,0,SE1,2022,21
04/09/2022,IF Elfsborg,Malmö FF,3,2,SE1,2022,21
05/09/2022,IFK Värnamo,Helsingborgs IF,3,2,SE1,2022,21
05/09/2022,Kalmar FF,Varbergs BoIS,1,0,SE1,2022,21
05/09/2022,Mjällby AIF,IFK Göteborg,1,4,SE1,2022,21
05/09/2022,IFK Norrköping,Hammarby IF,4,1,SE1,2022,21
10/09/2022,IK Sirius,IFK Värnamo,2,3,SE1,2022,22
10/09/2022,Degerfors IF,Mjällby AIF,0,0,SE1,2022,22
11/09/2022,Hammarby IF,Djurgårdens IF,0,0,SE1,2022,22
11/09/2022,GIF Sundsvall,IF Elfsborg,0,2,SE1,2022,22
11/09/2022,Malmö FF,IFK Norrköping,2,1,SE1,2022,22
11/09/2022,Varbergs BoIS,AIK,2,0,SE1,2022,22
12/09/2022,Kalmar FF,BK Häcken,1,1,SE1,2022,22
12/09/2022,IFK Göteborg,Helsingborgs IF,1,3,SE1,2022,22
17/09/2022,BK Häcken,Hammarby IF,1,1,SE1,2022,23
17/09/2022,IFK Norrköping,Kalmar FF,2,2,SE1,2022,23
17/09/2022,IFK Värnamo,Varbergs BoIS,1,0,SE1,2022,23
18/09/2022,Helsingborgs IF,Malmö FF,1,2,SE1,2022,23
18/09/2022,IF Elfsborg,IK Sirius,3,0,SE1,2022,23
18/09/2022,Mjällby AIF,GIF Sundsvall,1,1,SE1,2022,23
18/09/2022,AIK,Degerfors IF,1,1,SE1,2022,23
18/09/2022,Djurgårdens IF,IFK Göteborg,3,0,SE1,2022,23
01/10/2022,Malmö FF,Hammarby IF,0,0,SE1,2022,24
01/10/2022,Degerfors IF,Djurgårdens IF,3,0,SE1,2022,24
02/10/2022,GIF Sundsvall,IFK Norrköping,1,3,SE1,2022,24
02/10/2022,Varbergs BoIS,BK Häcken,1,1,SE1,2022,24
02/10/2022,IK Sirius,AIK,1,1,SE1,2022,24
02/10/2022,Kalmar FF,Helsingborgs IF,2,0,SE1,2022,24
03/10/2022,IFK Värnamo,Mjällby AIF,2,1,SE1,2022,24
03/10/2022,IFK Göteborg,IF Elfsborg,1,3,SE1,2022,24
08/10/2022,Degerfors IF,IK Sirius,0,0,SE1,2022,25
09/10/2022,IF Elfsborg,Kalmar FF,0,2,SE1,2022,25
09/10/2022,Malmö FF,IFK Värnamo,0,0,SE1,2022,25
09/10/2022,GIF Sundsvall,IFK Göteborg,3,2,SE1,2022,25
09/10/2022,AIK,Helsingborgs IF,2,0,SE1,2022,25
09/10/2022,Djurgårdens IF,BK Häcken,0,1,SE1,2022,25
10/10/2022,IFK Norrköping,Mjällby AIF,2,2,SE1,2022,25
10/10/2022,Hammarby IF,Varbergs BoIS,5,1,SE1,2022,25
14/10/2022,IF Elfsborg,Degerfors IF,1,1,SE1,2022,26
15/10/2022,BK Häcken,GIF Sundsvall,4,1,SE1,2022,26
15/10/2022,Helsingborgs IF,Varbergs BoIS,1,3,SE1,2022,26
15/10/2022,IFK Värnamo,Kalmar FF,1,3,SE1,2022,26
15/10/2022,IK Sirius,IFK Norrköping,2,0,SE1,2022,26
16/10/2022,Djurgårdens IF,AIK,1,2,SE1,2022,26
16/10/2022,Mjällby AIF,Hammarby IF,0,3,SE1,2022,26
17/10/2022,IFK Göteborg,Malmö FF,2,1,SE1,2022,26
19/10/2022,AIK,BK Häcken,1,2,SE1,2022,27
19/10/2022,IFK Norrköping,Helsingborgs IF,2,0,SE1,2022,27
19/10/2022,GIF Sundsvall,IFK Värnamo,1,2,SE1,2022,27
19/10/2022,Varbergs BoIS,IF Elfsborg,0,3,SE1,2022,27
20/10/2022,Degerfors IF,IFK Göteborg,3,1,SE1,2022,27
20/10/2022,Hammarby IF,IK Sirius,1,1,SE1,2022,27
20/10/2022,Kalmar FF,Mjällby AIF,1,2,SE1,2022,27
20/10/2022,Malmö FF,Djurgårdens IF,2,3,SE1,2022,27
23/10/2022,Helsingborgs IF,Degerfors IF,1,2,SE1,2022,28
23/10/2022,IF Elfsborg,Hammarby IF,2,1,SE1,2022,28
23/10/2022,BK Häcken,Malmö FF,2,1,SE1,2022,28
24/10/2022,Djurgårdens IF,GIF Sundsvall,4,0,SE1,2022,28
24/10/2022,IFK Värnamo,IFK Norrköping,1,1,SE1,2022,28
24/10/2022,IK Sirius,Kalmar FF,0,0,SE1,2022,28
24/10/2022,Mjällby AIF,Varbergs BoIS,4,1,SE1,2022,28
24/10/2022,IFK Göteborg,AIK,1,0,SE1,2022,28
29/10/2022,Degerfors IF,IFK Värnamo,0,0,SE1,2022,29
30/10/2022,IFK Göteborg,BK Häcken,0,4,SE1,2022,29
30/10/2022,Mjällby AIF,AIK,1,2,SE1,2022,29
30/10/2022,GIF Sundsvall,IK Sirius,2,3,SE1,2022,29
30/10/2022,Hammarby IF,Kalmar FF,4,2,SE1,2022,29
30/10/2022,Varbergs BoIS,Malmö FF,2,5,SE1,2022,29
31/10/2022,IF Elfsborg,Helsingborgs IF,3,0,SE1,2022,29
31/10/2022,IFK Norrköping,Djurgårdens IF,0,1,SE1,2022,29
06/11/2022,AIK,IF Elfsborg,0,1,SE1,2022,30
06/11/2022,BK Häcken,IFK Norrköping,3,3,SE1,2022,30
06/11/2022,Djurgårdens IF,Mjällby AIF,0,1,SE1,2022,30
06/11/2022,Helsingborgs IF,Hammarby IF,0,2,SE1,2022,30
06/11/2022,IFK Värnamo,IFK Göteborg,1,4,SE1,2022,30
06/11/2022,IK Sirius,Varbergs BoIS,2,3,SE1,2022,30
06/11/2022,Kalmar FF,GIF Sundsvall,4,0,SE1,2022,30
06/11/2022,Malmö FF,Degerfors IF,2,2,SE1,2022,30
01/04/2023,Malmö FF,Kalmar FF,1,0,SE1,2023,1
01/04/2023,Djurgårdens IF,IF Brommapojkarna,3,1,SE1,2023,1
02/04/2023,Hammarby IF,Degerfors IF,3,1,SE1,2023,1
02/04/2023,IFK Norrköping,IK Sirius,1,1,SE1,2023,1
02/04/2023,IFK Göteborg,IFK Värnamo,0,1,SE1,2023,1
02/04/2023,Halmstads BK,AIK,2,1,SE1,2023,1
03/04/2023,Mjällby AIF,Varbergs BoIS,2,2,SE1,2023,1
03/04/2023,IF Elfsborg,BK Häcken,0,2,SE1,2023,1
08/04/2023,IF Brommapojkarna,Malmö FF,1,2,SE1,2023,2
08/04/2023,Degerfors IF,Halmstads BK,3,1,SE1,2023,2
09/04/2023,BK Häcken,Hammarby IF,3,1,SE1,2023,2
09/04/2023,IK Sirius,Djurgårdens IF,0,0,SE1,2023,2
09/04/2023,Kalmar FF,IFK Göteborg,2,0,SE1,2023,2
10/04/2023,AIK,IFK Norrköping,0,3,SE1,2023,2
10/04/2023,IFK Värnamo,Mjällby AIF,0,1,SE1,2023,2
10/04/2023,Varbergs BoIS,IF Elfsborg,0,0,SE1,2023,2
15/04/2023,IF Elfsborg,IF Brommapojkarna,5,0,SE1,2023,3
15/04/2023,BK Häcken,Kalmar FF,1,3,SE1,2023,3
16/04/2023,AIK,Hammarby IF,2,0,SE1,2023,3
16/04/2023,IFK Norrköping,IFK Värnamo,2,1,SE1,2023,3
16/04/2023,Halmstads BK,Djurgårdens IF,2,0,SE1,2023,3
16/04/2023,Mjällby AIF,Degerfors IF,2,0,SE1,2023,3
17/04/2023,Varbergs BoIS,IK Sirius,1,1,SE1,2023,3
17/04/2023,IFK Göteborg,Malmö FF,0,1,SE1,2023,3
22/04/2023,Hammarby IF,Varbergs BoIS,2,0,SE1,2023,4
22/04/2023,Degerfors IF,IF Elfsborg,1,2,SE1,2023,4
23/04/2023,Djurgårdens IF,IFK Göteborg,1,0,SE1,2023,4
23/04/2023,Kalmar FF,Halmstads BK,2,0,SE1,2023,4
23/04/2023,IK Sirius,BK Häcken,1,4,SE1,2023,4
23/04/2023,IFK Värnamo,AIK,1,0,SE1,2023,4
24/04/2023,IF Brommapojkarna,Mjällby AIF,2,0,SE1,2023,4
24/04/2023,Malmö FF,IFK Norrköping,3,0,SE1,2023,4
29/04/2023,AIK,IK Sirius,0,0,SE1,2023,5
29/04/2023,Mjällby AIF,IF Elfsborg,0,1,SE1,2023,5
29/04/2023,BK Häcken,IFK Värnamo,3,1,SE1,2023,5
29/04/2023,Halmstads BK,IF Brommapojkarna,0,2,SE1,2023,5
30/04/2023,Malmö FF,Hammarby IF,4,2,SE1,2023,5
30/04/2023,Varbergs BoIS,Kalmar FF,0,0,SE1,2023,5
30/04/2023,Degerfors IF,Djurgårdens IF,2,1,SE1,2023,5
01/05/2023,IFK Göteborg,IFK Norrköping,1,1,SE1,2023,5
03/05/2023,IF Elfsborg,Halmstads BK,6,1,SE1,2023,6
03/05/2023,BK Häcken,Djurgårdens IF,4,1,SE1,2023,6
03/05/2023,Kalmar FF,IK Sirius,2,2,SE1,2023,6
03/05/2023,Mjällby AIF,AIK,0,0,SE1,2023,6
04/05/2023,IFK Göteborg,Degerfors IF,6,0,SE1,2023,6
04/05/2023,IFK Norrköping,Hammarby IF,2,0,SE1,2023,6
04/05/2023,IFK Värnamo,IF Brommapojkarna,0,1,SE1,2023,6
04/05/2023,Varbergs BoIS,Malmö FF,0,6,SE1,2023,6
07/05/2023,Malmö FF,AIK,3,1,SE1,2023,7
07/05/2023,Halmstads BK,BK Häcken,1,0,SE1,2023,7
08/05/2023,IK Sirius,IF Elfsborg,3,4,SE1,2023,7
08/05/2023,IF Brommapojkarna,IFK Göteborg,0,0,SE1,2023,7
08/05/2023,Degerfors IF,IFK Norrköping,0,2,SE1,2023,7
08/05/2023,Djurgårdens IF,Kalmar FF,3,1,SE1,2023,7
09/05/2023,Hammarby IF,Mjällby AIF,0,0,SE1,2023,7
09/05/2023,IFK Värnamo,Varbergs BoIS,3,1,SE1,2023,7
13/05/2023,BK Häcken,Degerfors IF,6,1,SE1,2023,8
13/05/2023,Varbergs BoIS,IFK Norrköping,1,3,SE1,2023,8
14/05/2023,Hammarby IF,Djurgårdens IF,4,3,SE1,2023,8
14/05/2023,IF Elfsborg,IFK Värnamo,2,0,SE1,2023,8
14/05/2023,Mjällby AIF,IK Sirius,3,0,SE1,2023,8
14/05/2023,Halmstads BK,Malmö FF,0,1,SE1,2023,8
14/05/2023,Kalmar FF,IF Brommapojkarna,1,3,SE1,2023,8
15/05/2023,AIK,IFK Göteborg,2,2,SE1,2023,8
20/05/2023,Degerfors IF,AIK,2,1,SE1,2023,9
21/05/2023,Djurgårdens IF,Mjällby AIF,2,0,SE1,2023,9
21/05/2023,Malmö FF,BK Häcken,2,2,SE1,2023,9
21/05/2023,IF Brommapojkarna,Varbergs BoIS,2,1,SE1,2023,9
21/05/2023,IFK Göteborg,Hammarby IF,1,1,SE1,2023,9
21/05/2023,IK Sirius,Halmstads BK,1,2,SE1,2023,9
22/05/2023,IFK Värnamo,Kalmar FF,0,1,SE1,2023,9
22/05/2023,IFK Norrköping,IF Elfsborg,1,2,SE1,2023,9
27/05/2023,Mjällby AIF,Halmstads BK,0,2,SE1,2023,10
27/05/2023,IF Brommapojkarna,IK Sirius,1,2,SE1,2023,10
28/05/2023,Djurgårdens IF,AIK,1,0,SE1,2023,10
28/05/2023,Kalmar FF,IFK Norrköping,2,1,SE1,2023,10
28/05/2023,IF Elfsborg,Malmö FF,3,0,SE1,2023,10
29/05/2023,Hammarby IF,IFK Värnamo,0,2,SE1,2023,10
29/05/2023,Degerfors IF,Varbergs BoIS,1,1,SE1,2023,10
29/05/2023,BK Häcken,IFK Göteborg,4,1,SE1,2023,10
03/06/2023,IFK Göteborg,Mjällby AIF,0,1,SE1,2023,11
03/06/2023,IFK Norrköping,IF Brommapojkarna,0,2,SE1,2023,11
04/06/2023,AIK,Kalmar FF,1,1,SE1,2023,11
04/06/2023,Halmstads BK,Hammarby IF,0,0,SE1,2023,11
04/06/2023,IF Elfsborg,Djurgårdens IF,1,1,SE1,2023,11
04/06/2023,IK Sirius,IFK Värnamo,2,0,SE1,2023,11
05/06/2023,Varbergs BoIS,BK Häcken,0,2,SE1,2023,11
05/06/2023,Malmö FF,Degerfors IF,5,0,SE1,2023,11
09/06/2023,Hammarby IF,IF Brommapojkarna,2,1,SE1,2023,12
10/06/2023,Kalmar FF,Degerfors IF,2,1,SE1,2023,12
10/06/2023,IFK Värnamo,Malmö FF,1,3,SE1,2023,12
10/06/2023,Varbergs BoIS,Halmstads BK,1,2,SE1,2023,12
11/06/2023,AIK,IF Elfsborg,1,2,SE1,2023,12
11/06/2023,IK Sirius,IFK Göteborg,2,0,SE1,2023,12
11/06/2023,Djurgårdens IF,IFK Norrköping,2,2,SE1,2023,12
11/06/2023,BK Häcken,Mjällby AIF,3,0,SE1,2023,12
01/07/2023,IF Brommapojkarna,AIK,0,2,SE1,2023,13
01/07/2023,Degerfors IF,IFK Värnamo,0,2,SE1,2023,13
01/07/2023,Malmö FF,IK Sirius,3,0,SE1,2023,13
02/07/2023,IFK Norrköping,BK Häcken,2,2,SE1,2023,13
02/07/2023,Halmstads BK,IFK Göteborg,0,0,SE1,2023,13
02/07/2023,Djurgårdens IF,Varbergs BoIS,2,0,SE1,2023,13
03/07/2023,IF Elfsborg,Hammarby IF,2,0,SE1,2023,13
03/07/2023,Mjällby AIF,Kalmar FF,1,1,SE1,2023,13
08/07/2023,AIK,BK Häcken,1,2,SE1,2023,14
08/07/2023,IFK Värnamo,Djurgårdens IF,1,2,SE1,2023,14
08/07/2023,IF Brommapojkarna,Degerfors IF,1,2,SE1,2023,14
09/07/2023,Malmö FF,Mjällby AIF,1,2,SE1,2023,14
09/07/2023,IK Sirius,Hammarby IF,1,2,SE1,2023,14
09/07/2023,Kalmar FF,IF Elfsborg,0,4,SE1,2023,14
10/07/2023,IFK Göteborg,Varbergs BoIS,1,2,SE1,2023,14
10/07/2023,IFK Norrköping,Halmstads BK,1,2,SE1,2023,14
15/07/2023,Halmstads BK,IFK Värnamo,2,2,SE1,2023,15
15/07/2023,BK Häcken,IF Brommapojkarna,4,2,SE1,2023,15
15/07/2023,Degerfors IF,IK Sirius,0,3,SE1,2023,15
16/07/2023,Hammarby IF,Kalmar FF,3,1,SE1,2023,15
16/07/2023,IF Elfsborg,IFK Göteborg,1,1,SE1,2023,15
16/07/2023,Mjällby AIF,IFK Norrköping,1,2,SE1,2023,15
17/07/2023,Djurgårdens IF,Malmö FF,2,0,SE1,2023,15
17/07/2023,Varbergs BoIS,AIK,1,2,SE1,2023,15
21/07/2023,IF Brommapojkarna,Hammarby IF,1,0,SE1,2023,16
22/07/2023,Djurgårdens IF,IF Elfsborg,0,4,SE1,2023,16
22/07/2023,IFK Värnamo,BK Häcken,1,0,SE1,2023,16
23/07/2023,AIK,Malmö FF,0,0,SE1,2023,16
23/07/2023,IFK Norrköping,Degerfors IF,1,0,SE1,2023,16
23/07/2023,IFK Göteborg,Halmstads BK,0,0,SE1,2023,16
23/07/2023,Kalmar FF,Varbergs BoIS,1,0,SE1,2023,16
24/07/2023,IK Sirius,Mjällby AIF,2,3,SE1,2023,16
29/07/2023,BK Häcken,IF Elfsborg,3,1,SE1,2023,17
29/07/2023,Degerfors IF,IF Brommapojkarna,2,0,SE1,2023,17
29/07/2023,Halmstads BK,Varbergs BoIS,0,5,SE1,2023,17
30/07/2023,Hammarby IF,IFK Norrköping,2,1,SE1,2023,17
30/07/2023,Mjällby AIF,Djurgårdens IF,0,1,SE1,2023,17
30/07/2023,IFK Göteborg,Kalmar FF,2,0,SE1,2023,17
31/07/2023,Malmö FF,IFK Värnamo,3,1,SE1,2023,17
31/07/2023,IK Sirius,AIK,0,1,SE1,2023,17
24/05/2023,Djurgårdens IF,BK Häcken,1,0,SE1,2023,18
25/05/2023,Degerfors IF,Hammarby IF,2,2,SE1,2023,18
05/08/2023,IF Brommapojkarna,IFK Värnamo,0,2,SE1,2023,18
06/08/2023,IF Elfsborg,IK Sirius,1,0,SE1,2023,18
06/08/2023,Kalmar FF,AIK,1,1,SE1,2023,18
07/08/2023,Malmö FF,Halmstads BK,3,0,SE1,2023,18
07/08/2023,IFK Norrköping,IFK Göteborg,3,0,SE1,2023,18
07/08/2023,Varbergs BoIS,Mjällby AIF,0,3,SE1,2023,18
12/08/2023,AIK,IF Brommapojkarna,2,2,SE1,2023,19
13/08/2023,IFK Göteborg,Djurgårdens IF,2,1,SE1,2023,19
13/08/2023,IK Sirius,Kalmar FF,3,0,SE1,2023,19
13/08/2023,Hammarby IF,IF Elfsborg,1,0,SE1,2023,19
13/08/2023,BK Häcken,Varbergs BoIS,2,0,SE1,2023,19
13/08/2023,Halmstads BK,IFK Norrköping,1,3,SE1,2023,19
14/08/2023,Mjällby AIF,Malmö FF,1,0,SE1,2023,19
14/08/2023,IFK Värnamo,Degerfors IF,0,1,SE1,2023,19
19/08/2023,IF Brommapojkarna,Halmstads BK,3,1,SE1,2023,20
19/08/2023,Degerfors IF,IFK Göteborg,1,2,SE1,2023,20
19/08/2023,Varbergs BoIS,IFK Värnamo,0,3,SE1,2023,20
20/08/2023,Malmö FF,Djurgårdens IF,0,0,SE1,2023,20
20/08/2023,BK Häcken,IK Sirius,3,2,SE1,2023,20
20/08/2023,IF Elfsborg,Mjällby AIF,2,0,SE1,2023,20
20/08/2023,Kalmar FF,Hammarby IF,0,0,SE1,2023,20
21/08/2023,IFK Norrköping,AIK,3,1,SE1,2023,20
27/08/2023,Mjällby AIF,Hammarby IF,0,3,SE1,2023,21
27/08/2023,IFK Värnamo,Halmstads BK,0,0,SE1,2023,21
27/08/2023,IF Brommapojkarna,Kalmar FF,2,3,SE1,2023,21
27/08/2023,Djurgårdens IF,Degerfors IF,4,1,SE1,2023,21
27/08/2023,IFK Göteborg,BK Häcken,4,2,SE1,2023,21
28/08/2023,AIK,Varbergs BoIS,3,0,SE1,2023,21
28/08/2023,IF Elfsborg,IFK Norrköping,3,2,SE1,2023,21
28/08/2023,IK Sirius,Malmö FF,1,3,SE1,2023,21
02/09/2023,Halmstads BK,IK Sirius,2,1,SE1,2023,22
02/09/2023,IFK Värnamo,IF Elfsborg,1,0,SE1,2023,22
03/09/2023,Hammarby IF,AIK,4,2,SE1,2023,22
03/09/2023,Kalmar FF,Mjällby AIF,0,2,SE1,2023,22
03/09/2023,Degerfors IF,BK Häcken,1,0,SE1,2023,22
03/09/2023,Malmö FF,IFK Göteborg,2,2,SE1,2023,22
03/09/2023,IFK Norrköping,Djurgårdens IF,0,2,SE1,2023,22
03/09/2023,Varbergs BoIS,IF Brommapojkarna,4,3,SE1,2023,22
16/09/2023,IFK Göteborg,IF Brommapojkarna,1,0,SE1,2023,23
16/09/2023,IK Sirius,Varbergs BoIS,7,0,SE1,2023,23
16/09/2023,Djurgårdens IF,IFK Värnamo,1,2,SE1,2023,23
17/09/2023,Hammarby IF,Malmö FF,1,3,SE1,2023,23
17/09/2023,IF Elfsborg,Kalmar FF,0,3,SE1,2023,23
17/09/2023,BK Häcken,Halmstads BK,3,2,SE1,2023,23
18/09/2023,IFK Norrköping,Mjällby AIF,0,2,SE1,2023,23
18/09/2023,AIK,Degerfors IF,2,0,SE1,2023,23
23/09/2023,Degerfors IF,Malmö FF,1,2,SE1,2023,24
23/09/2023,IF Brommapojkarna,IFK Norrköping,2,2,SE1,2023,24
24/09/2023,AIK,Djurgårdens IF,2,0,SE1,2023,24
24/09/2023,Mjällby AIF,IFK Göteborg,0,1,SE1,2023,24
24/09/2023,Kalmar FF,BK Häcken,1,0,SE1,2023,24
24/09/2023,Varbergs BoIS,Hammarby IF,0,1,SE1,2023,24
25/09/2023,Halmstads BK,IF Elfsborg,0,1,SE1,2023,24
25/09/2023,IFK Värnamo,IK Sirius,0,1,SE1,2023,24
30/09/2023,Djurgårdens IF,Halmstads BK,1,0,SE1,2023,25
30/09/2023,IFK Norrköping,Kalmar FF,1,0,SE1,2023,25
01/10/2023,BK Häcken,AIK,2,0,SE1,2023,25
01/10/2023,IK Sirius,Degerfors IF,3,2,SE1,2023,25
01/10/2023,Hammarby IF,IFK Göteborg,1,1,SE1,2023,25
01/10/2023,Mjällby AIF,IFK Värnamo,2,3,SE1,2023,25
02/10/2023,IF Elfsborg,Varbergs BoIS,2,1,SE1,2023,25
02/10/2023,Malmö FF,IF Brommapojkarna,2,1,SE1,2023,25
07/10/2023,AIK,Mjällby AIF,1,0,SE1,2023,26
07/10/2023,Halmstads BK,Degerfors IF,0,0,SE1,2023,26
07/10/2023,IFK Göteborg,IK Sirius,0,1,SE1,2023,26
08/10/2023,Kalmar FF,Malmö FF,1,0,SE1,2023,26
08/10/2023,IFK Värnamo,IFK Norrköping,2,1,SE1,2023,26
08/10/2023,IF Brommapojkarna,IF Elfsborg,0,3,SE1,2023,26
08/10/2023,Hammarby IF,BK Häcken,2,2,SE1,2023,26
08/10/2023,Varbergs BoIS,Djurgårdens IF,0,1,SE1,2023,26
